ch1_wl,ch1_mav,ch1_ssc,ch1_zc,ch1_var,ch1_sampen,ch2_wl,ch2_mav,ch2_ssc,ch2_zc,ch2_var,ch2_sampen,ch3_wl,ch3_mav,ch3_ssc,ch3_zc,ch3_var,ch3_sampen,ch4_wl,ch4_mav,ch4_ssc,ch4_zc,ch4_var,ch4_sampen,Label
110.07574274229198,1761.6041360564031,1341,24,4229984.639039761,0.15761625917986719,56.48419869262807,1407.677339990555,1347,8,1132449.2388620258,0.16291571764966858,59.91444073624962,1428.5501153705015,1331,8,1376164.7803708476,0.1381374652952121,44.83098949727485,1439.5422598645694,1348,6,1421934.4215256318,0.11738070380613885,3
100.97585716740933,1984.913491458612,1351,14,4725861.529596981,0.15124638419595504,63.37337221498675,1597.7486941942298,1351,12,1934141.035691042,0.15208573369267803,48.28214214528778,1376.0185596839099,1351,11,904751.3726565421,0.1778279357519797,60.62475332867485,1532.1371119978598,1346,10,1545461.1518277342,0.16654853686092808,1
106.35803069844823,1596.325171590333,1337,19,2833765.0233908417,0.22194589634631381,53.36884262081758,1305.1164657515676,1342,11,693939.511810291,0.2681065378843802,60.23985526408855,1372.445166536094,1335,10,982430.5056008811,0.2110904723878239,40.174293308689435,1430.3863282734758,1341,9,1070021.0883500814,0.1173964718223719,3
150.0768461106195,2157.566916626361,1341,25,7446596.923324656,0.16298415000415947,109.75444874958075,1834.215448360906,1340,23,4174901.6906097196,0.19249732472276782,104.8411813558444,1582.1901335682935,1341,20,1926369.3061363078,0.20552145569872393,139.40927191078657,2149.5805850586703,1342,27,7147696.152803291,0.17563678937418759,2
88.28098664513622,1525.7317905537116,1339,16,1931757.902537398,0.20499205359138029,42.68492398387306,1329.333965650989,1345,4,548429.4208232517,0.22740863371677364,52.14714770974614,1364.5666536132271,1334,2,659848.7083735147,0.21598012007055037,37.7198267297864,1409.9599278719654,1343,4,992848.8103297054,0.10949217905911167,3
135.099074605504,1744.1439229814755,1332,27,3284458.5563192586,0.25023077393796633,109.75520351833498,1548.4578909107624,1338,25,2115018.8227754054,0.2665263613498208,101.03384277818142,1513.0704358200103,1341,28,1838041.0149765706,0.26207054995588275,130.70797009474617,1858.0688057016507,1331,29,4034404.423243911,0.203888388148,2
155.82025396593892,2135.4634530329513,1340,26,8841545.893928416,0.16267693857014504,118.1432390517892,1863.1042667969646,1337,18,5284799.284222632,0.16217087420287843,122.96265809167792,1685.670368753629,1337,26,2895959.4906452317,0.20792300283529672,149.38417687652228,2170.5014527903736,1340,22,8438648.344471151,0.17531634651450217,2
101.05261441213632,1734.8470042970814,1340,22,3902046.3047603476,0.14070366561190195,50.7209348306744,1392.0836613434835,1342,8,821596.2112247812,0.17739585460609414,56.967940813067024,1467.5706208524168,1340,10,1360942.6005293343,0.12518781273302546,45.904039912148406,1412.8426410051993,1353,8,1162055.2688123917,0.1352453316281196,3
90.53240714463912,1961.70560532731,1343,16,5059103.241782939,0.10438070114582056,59.50031000718148,1624.924782208535,1341,10,2129033.2075846936,0.13114000049244692,45.739140965810286,1416.8546179680102,1345,8,903302.3302833433,0.1281389706119728,45.49459131056842,1409.536455853983,1330,8,878573.1014811775,0.14533667373439677,1
108.67453665881821,2003.6295806268988,1345,17,5815995.326482969,0.13454060597965575,77.28946998088126,1723.2520828006702,1348,12,2968097.9968327642,0.1296736796681072,51.25079706937728,1338.9845768068915,1339,6,752807.1082842055,0.2229340556249044,83.33268458579906,1556.3148111377684,1341,16,2151950.8106269734,0.20851451078580763,1
97.34062806172612,1823.0492547434742,1339,11,4834700.103888776,0.10812259866593106,65.0489230032825,1591.7264041535652,1335,6,2352834.3564900705,0.11408845245944876,48.76054156722563,1338.7931281779017,1339,11,660980.6692798418,0.20545321019263696,68.93026493333036,1434.260685985705,1336,11,1594516.100630028,0.21757760707908752,1
132.43312796882478,1921.3455126108815,1339,23,5763508.930988833,0.10646125939876383,80.20673637157759,1608.429572188772,1345,13,3261591.313256483,0.0987703030832903,65.66491441494004,1519.9316899381429,1341,16,1522482.8592087857,0.14108213049953972,66.38345575594023,1569.6955120766595,1346,11,2327632.045314428,0.11414735344429275,3
172.67621845830598,2553.9702713010934,1350,22,19285931.660222203,0.0830297077733345,109.10678248236185,1966.0043691585226,1352,16,7534746.551060689,0.08182691565219247,78.72274372197337,1654.3965697943952,1345,12,3524630.6273098933,0.08442359469210517,90.04521694054678,1712.4161704274534,1350,14,3737471.1415486103,0.08530459091038328,1
146.41187429576635,1973.6889524641433,1341,27,5234069.669720235,0.2297686365529567,114.01307390373341,1733.3083923401168,1340,25,3414130.661209773,0.20966573967821808,113.35975107626327,1647.8373859803587,1341,23,2414743.186871854,0.15857039628412586,155.84353902190546,2299.1087877729055,1346,27,8564763.462702509,0.1842770659010906,2
142.58484773906352,2014.6493679628118,1335,25,6046639.89707692,0.1820473854083739,117.35830309568463,1738.134253570347,1346,25,3775616.8765898617,0.21153285191159762,109.49416453726734,1669.7773257680797,1335,25,2783089.66160502,0.18527831943182976,156.58670393873544,2179.6759646261244,1344,27,10292673.113043092,0.1517956687152719,2
125.92445071748412,2452.9164743393926,1343,14,12117162.0158415,0.09475131879241985,87.04285529860357,2039.7771021307447,1353,14,6704308.733530048,0.09804002204381211,68.39260609694787,1641.8153585128732,1346,12,3186388.4983844445,0.10078748838002265,82.11462329117259,1788.7264614642638,1351,20,4691480.382783151,0.09446047404734004,1
113.15710083579046,1606.5952840187786,1341,22,2393136.7003556257,0.2527182167484851,57.5277860781735,1384.097448699698,1331,10,1083356.327944741,0.1739471225319354,72.36248240189005,1399.2658890652892,1335,19,986689.4303727675,0.23998044959503223,74.77109691709354,1469.4777262773885,1346,16,1824821.3706705826,0.18797530034593113,3
144.4051462669172,2457.4731661397473,1349,20,12570438.222626599,0.12134044437470187,115.90025616771172,2467.0480541560405,1352,16,12041472.893858217,0.08291701168111433,82.31875144061189,1834.3880666891412,1345,14,3538282.4583414895,0.14947581465217075,84.39776949781945,1863.1740046323853,1344,12,5340933.376014524,0.09347297777096594,1
106.68908159312164,1976.0452428740243,1344,17,6274314.945776668,0.11596716503153426,74.29282299334298,1792.4440387926616,1346,15,4311008.374809769,0.11440726786699618,52.24057626860863,1485.2824557554839,1339,8,1194906.814620111,0.15048168226469896,86.97141175664076,2074.849403307685,1347,13,8284411.599862863,0.06902305168214191,1
178.52205973033682,2104.3787768671023,1327,32,7768847.111704829,0.1795758988488203,161.9604767468221,2232.0414126257215,1321,26,11246802.30841402,0.12781118989006707,146.67107790749495,1969.7351677407055,1326,31,4845172.298734673,0.23080226178951022,230.35199991374694,2447.0872088685383,1321,40,12069293.906309541,0.22624161298926568,2
128.1145973316767,2134.2509774337163,1340,19,6672755.190052936,0.09310827119627199,115.05514235521696,2051.3612379784695,1343,17,6511358.828783024,0.10083373911240301,105.68998589422071,1698.4729697265443,1336,21,2843452.721572396,0.15605080752976466,166.08976866093454,2340.1477663773962,1336,17,9027197.867107058,0.10513833245611241,2
93.13764702408407,1608.25444794085,1334,19,2354203.3082644297,0.16606089288041564,63.12098686042323,1481.8744999544153,1344,9,1578808.9638983852,0.13553124691948953,78.13045534996398,1625.1251809804721,1342,11,2884633.869007056,0.10949816950363321,49.39163911431563,1308.0298827994093,1338,7,476316.7934593779,0.264522144934279,3
110.83879032123244,2042.4758025932251,1349,17,6438323.864024914,0.08861689613455767,111.2290440057919,2685.3980093199198,1363,15,11124978.244534845,0.10228654460586167,70.39438606351013,1651.1966500463932,1350,16,3234385.5742651047,0.1405250673061245,86.63819128340042,1750.9807172124606,1352,17,3374798.513581176,0.13120652987584716,1
87.9460512172585,1623.6609242379436,1343,17,3602654.964334052,0.1499517619019775,92.55109156849637,2658.619996296468,1363,15,12167603.063413646,0.08518338485827465,88.79766273923947,2213.5670048885704,1352,15,8072252.23699233,0.08941352241664002,55.56063740658121,1540.2387570106907,1349,10,2477627.25672862,0.0915826726680515,3
167.53891179582698,2404.7911901689026,1347,26,13610604.50623893,0.0908498286323583,126.63824217569696,2063.313111329655,1346,17,7794871.832637104,0.09054458350069337,138.69101549100102,1988.995653747442,1343,20,6778504.521997976,0.09235554428284412,210.9123817330392,2683.919905264014,1342,25,21542421.70992662,0.09918306416242309,2
120.8935417031711,2111.4715121640647,1342,21,6042326.747097162,0.10320427697277701,98.77642119533486,1686.8852134807184,1340,21,2302510.3519560434,0.16563869182292829,89.2820059459556,1684.7465175555778,1330,12,2726277.5163368615,0.10516553619443214,158.39323150002264,2095.44560611582,1341,33,6768382.990980449,0.18219945226677764,2
98.13194772756195,2227.3637012622717,1352,15,8145531.049887765,0.11638991546171625,62.5459886863324,1682.6898129291885,1353,12,3055427.3452919913,0.11859257342453645,49.735817633497184,1444.283855855633,1352,11,1911682.771921697,0.11021818696794608,56.38606346469699,1493.8601645411622,1345,6,1455466.735278616,0.14319800878410274,1
89.74831231958588,1599.9929605347197,1334,18,2028029.168594392,0.2194738224252473,84.83245777192967,1953.249523060096,1342,8,6171718.4744649045,0.08147756105944101,86.75450776740153,2243.5248656376602,1347,14,8812626.194043428,0.0714771316575459,63.152962627165905,1383.8852062243632,1342,13,949956.1338093969,0.22805941581661351,1
92.51097171559,1667.7175671043187,1340,15,2844687.8398415702,0.1434477906266657,50.95249809889641,1604.1584351054978,1360,10,2306302.254111185,0.10035521746967833,65.91968816702644,1535.556741390095,1343,12,1741011.0064792708,0.11822182564855716,40.91688066517139,1328.211180630988,1340,4,515826.40924232005,0.17450525410960874,3
87.8482612990012,1543.4047100998039,1348,19,2256895.0419692392,0.17720723576295602,49.565757978321926,1565.3788284163672,1348,7,1900706.7875584261,0.09920111031232476,61.25048132120396,1570.0538645308056,1350,9,1937398.0688878149,0.15755686371505323,35.656948384007826,1297.6661292142987,1337,9,593846.0106824887,0.17775671983437472,3
82.90949200248923,1550.9886691457107,1337,14,1503415.3371963378,0.18220315521512856,81.943072902457,2044.3391053803255,1353,14,5573221.814352103,0.10895906526348989,74.8600401175168,1820.8546509211033,1356,14,3725848.980910166,0.13643967750548913,43.78361063519438,1553.0091249921386,1346,8,1797305.210406102,0.1111948554211232,3
94.71738127074471,1542.623632640304,1329,21,2111938.6652861084,0.19130323387983528,47.83491821550313,1451.2416203214882,1352,9,1241374.3621772248,0.14673256724099723,63.321994533238914,1475.0656284100378,1331,13,1368973.9068022538,0.18402389483535941,47.13287262528205,1410.5698361997215,1352,8,1163416.3786457065,0.14784856224818232,3
64.9853838651917,1423.584303480545,1342,12,1114609.4521525607,0.18607642612751232,32.51167773568556,1376.3482834501888,1345,2,553597.0578241311,0.14176640920107011,48.56523906506782,1507.5877718085164,1344,14,1578755.289245546,0.14302806711641586,35.64613981314241,1382.4695358686697,1337,6,745880.8321619286,0.0983616414765669,3
161.08502408727227,2169.4098721960777,1337,24,14869780.901229436,0.10800108668402689,130.1815177772401,2033.0552648266917,1334,20,8687015.933234982,0.1115729666973676,110.85129172076424,1771.2611345666492,1331,20,3775557.0780135808,0.188039053838495,164.1034443760666,2136.1772051692055,1332,26,10600834.557031704,0.1425236018945668,2
128.02973410211405,1859.038772884865,1334,24,5571051.374185188,0.11025775803582138,133.71476867084715,2221.83413375216,1348,27,9502949.337259611,0.12355698707757586,125.00582963572108,2177.615430152781,1344,15,7777408.969313419,0.1425571134881607,174.5494218725124,2199.3429438577646,1342,25,8356311.522703289,0.18835543889703232,2
93.49056509944106,1818.492084704259,1345,12,4046700.4545190292,0.13433324159603036,61.82439284748987,1594.1990611721083,1349,10,2353706.190122178,0.11240822476794744,43.02616790526118,1383.5029135152222,1343,6,636731.0279365351,0.13915235914861726,54.32919477087822,1447.9621491557614,1341,8,1237823.7469846848,0.12172334139460166,1
88.66828159375606,1690.9974893629478,1341,14,2980495.1388807897,0.17103259451923924,42.17066773729383,1343.3200889735995,1335,4,544208.3970693029,0.18485892938677428,61.56586620380843,1589.8674691100591,1346,8,2174477.0219305963,0.14175115569502567,38.56699643390549,1324.0871173676235,1339,6,605569.7696788906,0.17780594776722425,3
122.34765567763182,2352.2304318316314,1348,23,9635642.453951852,0.1080550547576677,73.01980233056945,1892.873166917651,1344,9,4606790.709975093,0.08677857938818445,74.27675124295176,1637.958211564383,1343,15,2809021.378866706,0.12930709836104198,54.29380726109313,1540.9409205993736,1339,6,1462580.659991922,0.11594758339053593,1
84.68394672626793,1918.9812791704044,1343,12,4736496.74084423,0.105192073083277,57.787028290075476,1679.1791057750206,1347,8,2723750.563919778,0.08897253942549398,42.01853610079908,1355.06954745542,1347,10,627828.4404929499,0.163004558716638,49.19471261006235,1383.5588806383385,1349,8,723532.3958993047,0.18486201212835565,1
139.2218146915244,1775.869606764983,1339,31,4172404.3573705754,0.22348329612059564,111.4502573671766,1773.462742105378,1335,21,4130633.759741745,0.15080097614180862,95.1862889317224,1700.5079260991913,1337,16,2467701.2592923497,0.22160069505669533,167.65483654049814,2169.068555850551,1342,31,7552582.940494036,0.24516293438179254,2
59.02917824117307,1372.9868273088941,1344,14,989447.5113360982,0.20141306832438746,30.286729617652718,1327.1572837089718,1354,4,476704.8227937468,0.16560228980124442,41.089587113878615,1320.91621357615,1339,8,502730.48644842184,0.20882746597384394,28.37109730861028,1280.5441311957316,1337,2,246885.78178203446,0.1935809390683062,3
137.83630509859668,2117.4354266320283,1337,21,10099825.76115039,0.08717707066331158,108.82147577391112,1819.0338621047329,1331,15,4652887.930542318,0.1239670554545415,105.4954646734064,1792.6621493766836,1337,21,4716762.97847663,0.14917043631410903,165.81821628863244,2151.9459712770945,1338,37,8308251.549488977,0.18177984834869043,2
91.61745378092847,1746.2558185790397,1338,19,4156960.9418260125,0.12928859636138298,70.1670023821282,1499.8707235012623,1334,11,1954565.5245721766,0.1419614606399624,53.99838172136901,1470.987481850261,1338,8,1198508.4137127758,0.14678246728735045,72.02629731157613,1504.5499171931938,1330,7,1577954.5502471318,0.18172186110287336,1
106.88228372489134,1615.3934997481654,1333,26,2453466.108846698,0.2243723556417488,91.31415027447423,1562.5340503198042,1329,20,2221118.598546805,0.17122586520298277,74.42056127806057,1490.1014550374164,1325,15,1570513.7082858183,0.20026258870742158,124.57249242157816,1881.020053686094,1327,22,5294472.192059952,0.16445406929576653,2
64.34175830331846,1537.5366707521605,1342,19,1993080.804214388,0.16160381261779144,46.543660869590084,1403.7590297479157,1341,11,995773.3515784395,0.1654063619008131,31.17973369374549,1330.4881162971371,1348,4,567230.7476816816,0.13276633361688944,44.59626605747636,1402.4901297251354,1346,4,780881.7916700951,0.1342131372619079,1
209.9146186153228,5009.965021460728,1350,13,49621607.65791832,0.06113096326691788,187.75253256434482,4906.687965315208,1354,13,48766252.93536306,0.05246751257382838,161.8872591428835,4615.944996840139,1352,11,45957174.61046428,0.04723044575357679,226.12126825638634,4903.381915477628,1350,15,49369028.81820867,0.07467151781916506,2
81.51620737476452,1635.4303547482882,1344,22,2711686.915569898,0.1256766651319931,51.94194918722712,1439.0125633581783,1339,8,1101044.2649429997,0.13693904849202965,52.05005303568868,1518.980729057271,1340,8,1897027.9848527526,0.08660524620634297,58.45954392059024,1497.034902793655,1339,9,1378724.7402620441,0.11832598351125806,1
93.22767987668138,1833.5669219133483,1339,17,5216228.229230608,0.1226279758120702,63.30091896991998,1559.0805768736977,1337,9,2730456.03276861,0.09302852080965493,53.07154253578596,1525.8388808824145,1341,7,1607123.8610975237,0.13565730083575495,57.808027084775674,1556.4133610104939,1337,7,2519563.0278622485,0.08432665110166059,1
71.94305259343699,1486.7143664431776,1348,14,2327875.15386189,0.13395034009821027,56.25191963625353,1598.4626846540084,1353,10,2578161.521679264,0.07554913261516771,41.74732747149042,1547.2779925028897,1344,8,1761224.112664131,0.07643056642189139,50.814699167802516,1449.8883884550326,1355,8,1323213.0892271926,0.1271724411113057,1
106.40754431589474,1787.9193203581913,1342,15,4253515.991895046,0.12830598111946023,71.17917556906912,1527.4137133370264,1338,11,2259506.9056005194,0.13713542455692482,61.83443212856546,1585.4440372026029,1332,10,1881362.1708809624,0.09280275233917666,64.66788122182942,1490.9993627192296,1341,11,1504671.954948849,0.16289157825716175,1
109.66407950449829,1482.6350113732321,1339,27,1739676.4238287923,0.3018528063334555,54.39849458986715,1345.111039402715,1330,7,769907.5789906018,0.23607830564165028,67.79499626712416,1377.005054179153,1337,13,878411.5946250465,0.2856865564842643,50.288208467321695,1361.3876066251928,1343,13,1031010.2653343255,0.18874561070939766,3
79.96794974833564,1440.6357238950281,1336,15,1546335.9699244413,0.20024239101174746,35.22086042367953,1282.1060925308548,1335,3,240635.20791423818,0.24084519324969306,51.83064375232155,1345.432812061182,1335,7,741159.8183367344,0.19793104022526126,37.89379320095226,1313.0058575306045,1336,5,703154.4660402809,0.14127279836582987,3
165.5836612592741,2337.5060489698467,1341,20,18196099.603352662,0.07748710242414786,104.03356888093353,1773.5150901633992,1333,18,4509516.176862959,0.08905294096878474,112.62403462028867,1900.114154487175,1340,20,6986298.495333616,0.08487380221820089,122.8012155339275,2097.711615580812,1344,20,7672745.562868236,0.12362050110765882,2
94.80069456535757,1617.0856927746595,1337,26,2559299.7880606195,0.19477090457315366,43.57527050174436,1321.686663142705,1328,6,410878.66631064867,0.2334309049237925,61.57463001623723,1499.5239885687329,1349,12,1551539.0904186757,0.17734284497876274,47.06237984798272,1389.505845599717,1343,4,853759.3161529729,0.16547035290195333,3
93.1232905875835,1563.12757726814,1333,16,1807909.1829539414,0.20557856597111474,53.24686282569362,1339.2721658421824,1339,11,663623.4411555586,0.22292226804979728,56.74052442687488,1392.243649544372,1333,12,766432.0714235863,0.21245814324917492,64.65550264611822,1345.297752225521,1333,17,839301.4737708551,0.23589825085172783,3
91.91966675980677,1780.4213847166186,1339,13,4170294.3830811935,0.11386614700639466,70.88442489815233,1598.727898584266,1349,14,2965446.588973638,0.0939003160126626,52.12356271436933,1533.8614525440848,1350,9,1777424.2181494103,0.12154982581099977,56.377418082668775,1397.2326671610276,1351,8,1307753.8141490403,0.11993133829890391,1
80.82062108805908,1634.280272350914,1336,11,3212136.883275534,0.12310684318609062,57.09607310708393,1461.3587441950724,1341,7,1540208.9374457703,0.12245350080640148,44.602223803945755,1410.0085110652903,1335,9,959975.2491288821,0.1379710581495982,70.91750937237926,1483.5331211137961,1330,16,1730531.9445689076,0.1782172152023567,1
84.44673720026309,1638.6079681357255,1347,16,2329259.4750686195,0.1425490334493724,38.15557142630731,1357.5847588668146,1339,4,565226.110730548,0.14025720550493553,52.23196647675706,1372.4620220114512,1349,12,756677.7430329061,0.21819062433844208,34.44410938260439,1355.498497771109,1345,6,580279.0761709269,0.14815899294771473,3
108.60949116590749,1761.1228759844755,1330,15,4525596.260632748,0.14319168657619963,94.09766678216764,1544.1311846026533,1337,21,2053288.0531669655,0.2296387399427329,90.3290123667577,1506.1034985317397,1338,19,2144764.45395758,0.21944007024207274,129.93328609401306,1816.9236929974675,1338,29,4196703.723827238,0.2165119965962797,2
132.26137527905942,1928.3885495392112,1327,22,6647843.137204557,0.14468788222692328,123.94960040478556,1796.1974995755154,1332,20,5055393.0923604015,0.1356853628244227,107.74197175483165,1587.1471084048987,1324,23,2719332.299208855,0.2158365508180124,180.19249993846927,2291.1103457395857,1340,32,10375169.74219315,0.1994538272398618,2
106.22228496578319,1679.163203709681,1330,15,3101837.032079909,0.18593875892999914,94.94408519553076,1526.2262106552034,1333,16,2184382.070724592,0.20870151180567797,91.8528481749611,1492.7369152413523,1328,22,1791722.308247172,0.2124911976504383,148.81803284276876,1939.2153591755957,1334,25,4931319.33994397,0.2120562803619535,2
128.86055458395862,1873.4356975653934,1341,23,5552965.037872764,0.12095990424049921,104.71001083897103,1688.8766057833463,1331,21,4127007.8829753664,0.10397620882820117,112.22352270053997,1651.3347844829825,1340,22,2960682.633586173,0.1880958650386214,143.90463169899004,1920.4240982025515,1349,24,5322797.164614352,0.2085333629551323,2
64.78129152568825,1388.712273080162,1339,13,1053443.730344075,0.251961556054579,34.422788742336174,1274.4218045944751,1347,3,290957.69532870536,0.2718856796219797,43.0344082476851,1336.620466111453,1342,6,712361.103131945,0.20837704885061908,33.90119007081181,1333.9331081638195,1344,5,723897.507227194,0.1445742652764098,3
91.34507573729093,1563.0794334225495,1342,16,1793715.5230314806,0.1772207248209569,39.63580461285857,1315.0121364264774,1337,6,331436.44746115163,0.2394125999398481,60.638082801126004,1463.5947342118354,1344,10,1098580.4167678892,0.18596683768300443,46.46831237764233,1328.5166725857637,1352,11,619480.3345520193,0.22175166944248592,3
141.06118315948353,1885.7230990502449,1327,24,4000255.749762177,0.26150862199734615,121.01590347542408,1744.2360883230936,1333,26,3836501.8493322134,0.2090565429325762,131.6514647496702,1613.8229151809621,1330,31,2219479.4236827674,0.26228220629763466,190.2980682708339,2040.5844455641122,1334,38,5311825.0113291005,0.29032711595216876,2
82.79814209800011,1451.076501939123,1331,24,1199642.0658594621,0.20744717612885089,41.949150920959276,1315.5704824717798,1335,6,397815.0097136073,0.25153646435258725,55.817748336427115,1400.0910011868439,1338,10,907458.8876225421,0.19792174125977738,41.62639014457678,1303.1381461148071,1344,5,679903.3267564236,0.1859465766049485,3
90.79924670309346,1493.773293737226,1331,18,1763344.8442704168,0.2243066761010259,44.17672466685726,1359.8232153750414,1341,4,445606.9702159167,0.2498911510653464,58.76228966418174,1388.533266431746,1331,10,1016738.9269292373,0.1932539998197498,40.470078755782474,1287.2368459134177,1334,5,361533.5229013566,0.25526569787556763,3
116.91996889920676,1923.6591204834763,1343,24,6246758.347988894,0.1265332816341646,73.70914938978021,1598.8313519049796,1345,10,2443572.393394058,0.12499981513466107,68.6300420212281,1480.0413559328579,1337,11,1630676.1664028005,0.1790208973397965,104.23930058384725,1626.4243712370503,1341,21,2229964.537145403,0.21814336195337633,1
102.65105376046388,1776.6353654381587,1338,13,4200533.562177236,0.11023245909858884,76.96242760580961,1514.6102813911073,1338,13,1992465.6008353662,0.1208002494961542,51.31995334874346,1499.4048500995943,1338,9,1526635.9463395772,0.11558281474678102,79.57365390855033,1469.3147310167794,1328,9,1648302.495303608,0.18395759233792805,1
142.79623969436145,1756.4573743667909,1336,31,4378187.701072658,0.18457172372294187,109.31651702652802,1614.1570538826627,1325,21,2216567.2257951708,0.24309401111383908,113.34444750841003,1522.2123263873536,1335,27,2277264.2024203655,0.2212432064326205,143.690900693842,1663.7230057593463,1341,31,2576334.2582969433,0.32088475914897496,2
143.5769477581178,2177.389417732354,1337,20,9009164.374291671,0.09824627180776888,116.79420668588719,1791.2569242746902,1335,18,4349901.802751555,0.14674140571152883,112.13199761113701,1779.5979656988293,1330,18,3114519.736209989,0.14633136287852913,122.53140701312347,1893.1943865527871,1329,24,4094891.5979727195,0.175461846820111,2
91.78555684418646,1557.0382659939676,1328,24,1631702.9189515954,0.24647361506525395,82.23712733243435,1473.1685508224466,1323,18,1303097.9912315807,0.18238076634644637,78.83898039472847,1434.0341140050186,1333,18,1056870.2534178626,0.22981418959365488,106.39103930668954,1710.5839932733575,1338,16,2607092.773632309,0.21392018495753656,2
